cc_num,first,last,trans_num,trans_date,trans_time,unix_time,category,merchant,amt,merch_lat,merch_long,is_fraud
5590294502817012,Kathleen,Maldonado,45785a175f08e05c6876e4c64c7b91f1,2012-01-17T00:00:00.000+05:30,02:56:10,1326768970,misc_net,"Hayes, Marquardt and Dibbert",698,29.974083,-96.573985,1
676331132040,Jonathan,Flores,2abdbc808ac76459a1f1bcf6b896de4d,2012-01-17T00:00:00.000+05:30,10:38:21,1326796701,personal_care,Erdman-Ebert,642,44.259465,-72.068871,1
341559343212109,Nathaniel,Wiggins,6d9f2b6c2e1f781de97b1dffbd25c8a8,2012-01-17T00:00:00.000+05:30,22:24:16,1326839056,grocery_pos,Bauch-Raynor,1029,38.521506,-87.676891,1
341559343212109,Nathaniel,Wiggins,972abd0518e61678cb82a04e48c7e9a4,2012-01-17T00:00:00.000+05:30,22:40:42,1326840042,shopping_net,"Labadie, Treutel and Bode",453,38.552937,-88.677281,1
341559343212109,Nathaniel,Wiggins,c11e2d86100c70885df3c313ff5b79f3,2012-01-17T00:00:00.000+05:30,22:41:58,1326840118,shopping_net,"Reichert, Rowe and Mraz",998,38.990974,-87.871855,1
5590294502817012,Kathleen,Maldonado,7993fbea10e277e94f1b49d1a1a3d5e5,2012-01-17T00:00:00.000+05:30,22:47:14,1326840434,grocery_pos,"Mosciski, Gislason and Mertz",2083,30.301267,-98.887237,1
676331132040,Jonathan,Flores,7da17cb23684034f2588bb602f690c35,2012-01-17T00:00:00.000+05:30,22:58:17,1326841097,shopping_net,Cormier LLC,775,44.36155,-72.13811,1
341559343212109,Nathaniel,Wiggins,ff94e13997e34c06cbc4ab9eaecf56af,2012-01-17T00:00:00.000+05:30,23:09:48,1326841788,grocery_pos,Kunze Inc,248,38.021388,-86.344542,1
341559343212109,Nathaniel,Wiggins,f154f3c85a0239b84cb7cf078b2aa7c2,2012-01-17T00:00:00.000+05:30,23:17:40,1326842260,grocery_pos,Bailey-Morar,1376,37.921349,-86.744044,1
341559343212109,Nathaniel,Wiggins,4e8d75754e4e9b6dfca751d09862deeb,2012-01-17T00:00:00.000+05:30,23:36:55,1326843415,shopping_net,Schmidt and Sons,1082,39.810603,-88.442308,1
30157941709315,Maurice,Simon,7b7107576b19db42e60b932638336951,2012-01-18T00:00:00.000+05:30,01:29:01,1326850141,misc_net,Kuhn LLC,511,43.753079,-89.980763,1
30157941709315,Maurice,Simon,bacf1fcb40c0876bf1b7da5eaa6c1237,2012-01-18T00:00:00.000+05:30,01:31:41,1326850301,shopping_pos,Torphy-Goyette,322,43.472714,-92.93226,1
5590294502817012,Kathleen,Maldonado,665a1ab3fbfdbcfa584382b6099e4753,2012-01-18T00:00:00.000+05:30,02:31:15,1326853875,misc_net,Block-Parisian,272,29.977522,-98.05231,1
30157941709315,Maurice,Simon,20d22a8e44174908150671fadbea5a65,2012-01-18T00:00:00.000+05:30,02:39:10,1326854350,misc_net,"Hayes, Marquardt and Dibbert",493,41.951582,-90.640195,1
30157941709315,Maurice,Simon,69b3759d974816858b29f520fb2a6db7,2012-01-18T00:00:00.000+05:30,02:53:29,1326855209,shopping_pos,"Douglas, Schneider and Turner",427,44.478443,-92.11235,1
4368593032190508,Carla,Fleming,7a61cf07fb46c18b9f8e11a87efb54b3,2012-01-18T00:00:00.000+05:30,03:00:25,1326855625,shopping_pos,Conroy Ltd,872,39.871705,-76.629522,1
30157941709315,Maurice,Simon,50f5bff87925cc646c5fbf9b52693a3a,2012-01-18T00:00:00.000+05:30,03:53:45,1326858825,shopping_pos,Turner and Sons,724,43.5051,-92.516908,1
349326734419590,Timothy,Gibson,270388b3076975ffd49ce0252ee02e33,2012-01-18T00:00:00.000+05:30,17:32:28,1326907948,grocery_pos,Padberg-Welch,326,37.273154,-94.900377,1
5590294502817012,Kathleen,Maldonado,062d1a0902f92d374514f2091c72a7d4,2012-01-18T00:00:00.000+05:30,18:04:59,1326909899,grocery_pos,Kiehn-Emmerich,2339,31.725996,-96.827866,1
349326734419590,Timothy,Gibson,f575aa86bb3b9e5fa689f02a9eebe07a,2012-01-18T00:00:00.000+05:30,22:16:20,1326924980,grocery_pos,Padberg-Welch,384,38.638205,-95.192866,1
4368593032190508,Carla,Fleming,90d89537f595dae4deb8e5a69c8794b7,2012-01-18T00:00:00.000+05:30,22:17:21,1326925041,gas_transport,"Kutch, Hermiston and Farrell",885,40.574426,-75.691205,1
349326734419590,Timothy,Gibson,59677da53fa10d9e12a7376b6e3c56b1,2012-01-18T00:00:00.000+05:30,22:25:36,1326925536,gas_transport,"Eichmann, Bogan and Rodriguez",390,35.844834,-95.327903,1
349326734419590,Timothy,Gibson,749d872c45dfd9f405236e5da2b63f94,2012-01-18T00:00:00.000+05:30,22:44:47,1326926687,shopping_net,"Reichert, Huels and Hoppe",320,38.04169,-95.619849,1
349326734419590,Timothy,Gibson,4faafd0bbebf2df5b83d7633f14e304e,2012-01-18T00:00:00.000+05:30,22:54:27,1326927267,kids_pets,Cartwright PLC,205,36.775252,-95.390609,1
4368593032190508,Carla,Fleming,422f0bf3643c21e8896ef11882825580,2012-01-18T00:00:00.000+05:30,22:54:42,1326927282,shopping_net,Goyette Inc,2176,40.690272,-77.151825,1
4368593032190508,Carla,Fleming,f83bfe11dd0a2a0fb7c4f32d6e91ec6c,2012-01-18T00:00:00.000+05:30,23:02:49,1326927769,grocery_pos,OKeefe-Hudson,880,41.46716,-76.511844,1
5590294502817012,Kathleen,Maldonado,7f91255e3d3c71a133ffff784c5b8ba9,2012-01-18T00:00:00.000+05:30,23:36:32,1326929792,shopping_net,Ankunding LLC,1498,29.354327,-98.194946,1
5590294502817012,Kathleen,Maldonado,cd6440b436583c58cbd1a6716bc188d5,2012-01-18T00:00:00.000+05:30,23:40:38,1326930038,gas_transport,Marks Inc,1969,29.689986,-97.760649,1
30157941709315,Maurice,Simon,9bef12e290511dace53b10c35a81dd4c,2012-01-18T00:00:00.000+05:30,23:54:39,1326930879,grocery_pos,Cartwright-Harris,239,43.872065,-90.424929,1
349326734419590,Timothy,Gibson,17f621f3699d102e382489ade97d8f9c,2012-01-18T00:00:00.000+05:30,23:56:46,1326931006,shopping_net,Gerlach Inc,188,38.446478,-95.040401,1
4092259246729,Krystal,Harper,d3ffe795bdeb70437dad46175436a302,2012-01-19T00:00:00.000+05:30,01:19:55,1326935995,grocery_net,Kling-Grant,268,40.821338,-91.866019,1
349326734419590,Timothy,Gibson,68dc53b07eca7ada6d0221fe29c26361,2012-01-19T00:00:00.000+05:30,04:59:21,1326949161,entertainment,Nienow PLC,430,35.92707,-96.188453,1
30157941709315,Maurice,Simon,8d783ea1b8250a888c4564ee5869cf1f,2012-01-19T00:00:00.000+05:30,08:45:30,1326962730,shopping_net,Fisher Inc,317,44.878113,-90.108834,1
349326734419590,Timothy,Gibson,f0c55c8a53638cefc5a59217349f994a,2012-01-19T00:00:00.000+05:30,13:08:21,1326978501,grocery_pos,Wolf Inc,288,36.479364,-93.861935,1
4368593032190508,Carla,Fleming,18d1a382185cd59e685a984cfbf54cd3,2012-01-19T00:00:00.000+05:30,15:39:47,1326987587,shopping_net,Predovic Inc,2103,39.639368,-75.405335,1
30157941709315,Maurice,Simon,6a53efd8e0517c1bf31fd43ee69407a4,2012-01-19T00:00:00.000+05:30,21:42:10,1327009330,grocery_pos,"Heller, Gutmann and Zieme",314,43.129181,-91.328853,1
4368593032190508,Carla,Fleming,b2dfb648a553dcafbeee213f6a35af1e,2012-01-19T00:00:00.000+05:30,22:04:23,1327010663,misc_pos,Haley Group,543,39.183995,-75.803644,1
30157941709315,Maurice,Simon,51d685ef70c42d636ce0a508c1580d43,2012-01-19T00:00:00.000+05:30,22:10:32,1327011032,shopping_net,"Reichert, Shanahan and Hayes",1238,45.130041,-91.859395,1
4092259246729,Krystal,Harper,2d1b7780c4f575020c9e8e2ddf377680,2012-01-19T00:00:00.000+05:30,22:30:03,1327012203,shopping_net,Goyette Inc,469,41.6169,-91.778,1
4092259246729,Krystal,Harper,4848ad14d88da59e30b2bb14510a97e3,2012-01-19T00:00:00.000+05:30,22:45:20,1327013120,grocery_pos,Kiehn Inc,845,40.277565,-89.999122,1
4368593032190508,Carla,Fleming,f1ebae131a0ebed1da0903e4429107b0,2012-01-19T00:00:00.000+05:30,22:50:00,1327013400,grocery_pos,DuBuque LLC,2587,40.284148,-75.992406,1
4368593032190508,Carla,Fleming,460dd015885a5d93a54365d19185932c,2012-01-19T00:00:00.000+05:30,23:29:23,1327015763,shopping_net,Bashirian Group,800,40.51074,-77.17944,1
4368593032190508,Carla,Fleming,68de8fcc87384415f7ab60af905c386e,2012-01-19T00:00:00.000+05:30,23:36:48,1327016208,shopping_pos,Macejkovic-Lesch,2723,41.335066,-75.621007,1
349326734419590,Timothy,Gibson,ee24861eca63d527aef229ef7359d0bc,2012-01-19T00:00:00.000+05:30,23:44:58,1327016698,shopping_net,"Reichert, Huels and Hoppe",287,36.838967,-94.917839,1
349326734419590,Timothy,Gibson,4eb84fc6cacee7d46c57d865732be917,2012-01-19T00:00:00.000+05:30,23:49:20,1327016960,shopping_net,Volkman-Predovic,428,37.518416,-95.933394,1
349326734419590,Timothy,Gibson,f5b51b07d4efd879762e23ea544a0699,2012-01-19T00:00:00.000+05:30,23:53:04,1327017184,gas_transport,Cummings LLC,194,36.287538,-94.299089,1
4368593032190508,Carla,Fleming,e0ee57eb30547ace1dd825b557b8259b,2012-01-19T00:00:00.000+05:30,23:54:12,1327017252,shopping_net,"Kuhic, Bins and Pfeffer",2378,39.767652,-74.976238,1
4092259246729,Krystal,Harper,d446970476263bccd6a5fae67d9d8217,2012-01-19T00:00:00.000+05:30,23:56:33,1327017393,gas_transport,Brekke and Sons,698,39.393252,-92.231782,1
6546851067101927,Brianna,Mercer,253ac718db97f624853153950b047d92,2012-01-20T00:00:00.000+05:30,00:03:00,1327017780,misc_net,Kris-Weimann,1079,42.279628,-90.472309,1
30300776786251,John,Brown,87853ce7c9f143e8b0f60bee007624c5,2012-01-20T00:00:00.000+05:30,00:21:27,1327018887,misc_net,"Kerluke, Kertzmann and Wiza",314,27.709234,-95.898946,1
4048725581466255,Theresa,Cole,afc28cb7778743294fe3491f62d930b3,2012-01-20T00:00:00.000+05:30,00:28:44,1327019324,misc_net,Kris-Weimann,1314,41.251163,-86.331979,1
4765125568595799,Louis,Gibson,b7a8b36b3d53f52655c7b09f1d549c89,2012-01-20T00:00:00.000+05:30,00:50:57,1327020657,misc_net,Dach-Nader,414,39.078266,-77.22733,1
4092259246729,Krystal,Harper,54b03d91fd99871d6ce0d13ed7374fd6,2012-01-20T00:00:00.000+05:30,01:33:32,1327023212,personal_care,Homenick LLC,309,41.70158,-90.093332,1
30300776786251,John,Brown,b8e251c1060470eb60ed1f0206449f59,2012-01-20T00:00:00.000+05:30,02:49:00,1327027740,misc_net,Donnelly PLC,374,30.210161,-95.283197,1
4092259246729,Krystal,Harper,2708a3a75d03371a4585f0245602ee8e,2012-01-20T00:00:00.000+05:30,03:08:44,1327028924,shopping_pos,Denesik and Sons,554,39.60147,-90.330535,1
4765125568595799,Louis,Gibson,0b3feb5caf5217fd85646c30cffba728,2012-01-20T00:00:00.000+05:30,03:14:39,1327029279,personal_care,Kirlin and Sons,569,37.933746,-77.474511,1
30300776786251,John,Brown,b669d09bc1afd57a11c078d83b45088b,2012-01-20T00:00:00.000+05:30,03:22:20,1327029740,shopping_pos,Pouros-Conroy,528,29.44156,-97.622184,1
6546851067101927,Brianna,Mercer,17d42f360243a1cd44da45661e8b53ba,2012-01-20T00:00:00.000+05:30,03:50:16,1327031416,shopping_pos,Denesik and Sons,2167,40.084791,-88.664261,1
30300776786251,John,Brown,5c11df815833dfce74b95ab93115c7be,2012-01-20T00:00:00.000+05:30,03:58:24,1327031904,shopping_pos,"Nitzsche, Kessler and Wolff",515,28.846171,-94.760419,1
30300776786251,John,Brown,4bbeab5a44c9a9cf1e1c6a3504b2a5f5,2012-01-20T00:00:00.000+05:30,05:51:04,1327038664,misc_net,Kris-Weimann,255,30.285663,-96.023652,1
6546851067101927,Brianna,Mercer,f79938cb95a58192b4302bbbdfd26941,2012-01-20T00:00:00.000+05:30,07:50:21,1327045821,shopping_pos,Beier-Hyatt,323,42.039097,-90.251652,1
4092259246729,Krystal,Harper,19b12892ec92792f643bdd9a4d6ef88c,2012-01-20T00:00:00.000+05:30,10:42:52,1327056172,misc_net,Kris-Weimann,378,39.750785,-91.848089,1
4092259246729,Krystal,Harper,91f42113bd0d6df71c0cd55c220df358,2012-01-20T00:00:00.000+05:30,22:03:26,1327097006,gas_transport,Bins-Rice,438,41.524914,-89.89255,1
4092259246729,Krystal,Harper,691d10984bff43ed971f0d9a17b39817,2012-01-20T00:00:00.000+05:30,22:05:04,1327097104,shopping_net,"Labadie, Treutel and Bode",241,40.801288,-89.548221,1
6546851067101927,Brianna,Mercer,96283c4da7aa19148d11ab9e9c11f9b5,2012-01-20T00:00:00.000+05:30,22:07:32,1327097252,grocery_pos,"Lockman, West and Runte",1253,39.431488,-88.495771,1
6546851067101927,Brianna,Mercer,cc075f97e3041e3f12c62e8b2fe86809,2012-01-20T00:00:00.000+05:30,22:13:31,1327097611,shopping_net,Rempel Inc,1391,41.811978,-90.087973,1
6546851067101927,Brianna,Mercer,8001c4e7d55941f32f7176e52e4ffaa2,2012-01-20T00:00:00.000+05:30,22:14:37,1327097677,shopping_pos,"Daugherty, Pouros and Beahan",647,39.150985,-90.51688,1
30300776786251,John,Brown,db6af078c2a31d8e3d0f5ed157d37d61,2012-01-20T00:00:00.000+05:30,22:30:19,1327098619,grocery_pos,Kuhic Inc,309,28.619144,-95.351107,1
30405027360515,Monica,Brown,2f3be6a63f77b104cd5235178f387b6b,2012-01-20T00:00:00.000+05:30,22:37:51,1327099071,grocery_pos,"Schoen, Kuphal and Nitzsche",259,41.583123,-123.176452,1
30300776786251,John,Brown,2d41a5580af126b7167a5cd704020f41,2012-01-20T00:00:00.000+05:30,22:50:11,1327099811,travel,Kessler Group,297,27.300415,-96.339417,1
30300776786251,John,Brown,20dd62443c6eef404719b980f9abb61c,2012-01-20T00:00:00.000+05:30,22:56:34,1327100194,gas_transport,Cummings LLC,223,30.432624,-95.446474,1
4048725581466255,Theresa,Cole,a521730c4bfa8b8e49f33f6932c18391,2012-01-20T00:00:00.000+05:30,22:56:35,1327100195,shopping_net,Mohr-Bayer,1688,41.934204,-89.154545,1
4765125568595799,Louis,Gibson,561b66dbcd1d0a5226d71a1a8d29634b,2012-01-20T00:00:00.000+05:30,22:57:12,1327100232,grocery_pos,Goodwin-Nitzsche,480,39.306228,-78.46349,1
30405027360515,Monica,Brown,c782ac41bf21012bf58d544768c5161c,2012-01-20T00:00:00.000+05:30,22:58:12,1327100292,shopping_net,Terry-Huel,509,41.538953,-124.969766,1
6546851067101927,Brianna,Mercer,d4a1599e3d49521274f89b6250dda6d5,2012-01-20T00:00:00.000+05:30,23:00:15,1327100415,grocery_pos,"Osinski, Ledner and Leuschke",1042,40.497948,-89.933054,1
4765125568595799,Louis,Gibson,f4b85e946d1e8e915575236bf3a14e5a,2012-01-20T00:00:00.000+05:30,23:06:06,1327100766,grocery_pos,Kilback LLC,428,39.757766,-78.078643,1
4048725581466255,Theresa,Cole,7e3c5f74325f1184378a424bedd05742,2012-01-20T00:00:00.000+05:30,23:29:31,1327102171,shopping_net,"Altenwerth, Cartwright and Koss",275,41.650259,-87.080535,1
30300776786251,John,Brown,d1ef08c149b1dba29046f46746c242eb,2012-01-20T00:00:00.000+05:30,23:30:32,1327102232,grocery_pos,Wolf Inc,274,29.283448,-94.949852,1
4765125568595799,Louis,Gibson,5f5927ea372d12f5b61d2f512089061e,2012-01-20T00:00:00.000+05:30,23:30:58,1327102258,grocery_pos,"Goldner, Kovacek and Abbott",297,39.004891,-79.502172,1
4765125568595799,Louis,Gibson,e23fde7813b4f37a1bcc70efd73bde9d,2012-01-20T00:00:00.000+05:30,23:38:00,1327102680,food_dining,Kihn-Schuster,379,38.948056,-78.856712,1
4765125568595799,Louis,Gibson,587053f9d33928bca7c02d021ce59d62,2012-01-20T00:00:00.000+05:30,23:40:49,1327102849,gas_transport,Huels-Hahn,220,37.115284,-79.597551,1
6546851067101927,Brianna,Mercer,e96dcc7ffaad30c990e31a75f404c6e2,2012-01-21T00:00:00.000+05:30,00:43:35,1327106615,shopping_pos,Beier-Hyatt,304,40.103495,-89.172431,1
30405027360515,Monica,Brown,3fd4e53263aef866c83f790df1e9fad1,2012-01-21T00:00:00.000+05:30,01:23:28,1327109008,personal_care,Morissette-Schaefer,669,40.629501,-122.306411,1
6546851067101927,Brianna,Mercer,07196efbb34512dec07f9b0e97cf6c2c,2012-01-21T00:00:00.000+05:30,02:10:00,1327111800,shopping_pos,"Nitzsche, Kessler and Wolff",1187,39.521735,-88.006452,1
30405027360515,Monica,Brown,64a0f3042f75cbe58508748bfa60736f,2012-01-21T00:00:00.000+05:30,02:14:13,1327112053,misc_net,"Bernier, Volkman and Hoeger",651,41.062118,-125.437401,1
4765125568595799,Louis,Gibson,aa3710b872049813036441ce3207631c,2012-01-21T00:00:00.000+05:30,03:04:01,1327115041,grocery_net,Jaskolski-Dibbert,224,38.577786,-77.428359,1
6546851067101927,Brianna,Mercer,5197d288fa045e6f4e681cd4cb239573,2012-01-21T00:00:00.000+05:30,03:26:10,1327116370,shopping_pos,Lesch Ltd,2062,40.428447,-88.053364,1
30300776786251,John,Brown,7a1b3fb9f6c5d205e2771f86bdb0cb6e,2012-01-21T00:00:00.000+05:30,03:29:45,1327116585,shopping_pos,Mayert Group,307,29.958445,-94.919767,1
4048725581466255,Theresa,Cole,3a805b85ac14a353df7378e369a68cd6,2012-01-21T00:00:00.000+05:30,03:37:06,1327117026,shopping_pos,"Goyette, Howell and Collier",2323,41.930135,-86.367812,1
30300776786251,John,Brown,f46f138724f2fa48c03f1c2e6feb7fac,2012-01-21T00:00:00.000+05:30,04:49:31,1327121371,misc_net,Kerluke Inc,356,28.048966,-95.998578,1
4765125568595799,Louis,Gibson,f839fdb13228089c00639af0574f9fb1,2012-01-21T00:00:00.000+05:30,06:09:12,1327126152,misc_net,Donnelly PLC,327,38.009106,-77.147944,1
30405027360515,Monica,Brown,ddcd3e5e87de86861f09db2f34ce4112,2012-01-21T00:00:00.000+05:30,15:18:46,1327159126,entertainment,Bins-Tillman,610,39.760266,-123.153859,1
4048725581466255,Theresa,Cole,0985b1ec2ba53ece63dd525a28d0fbbc,2012-01-21T00:00:00.000+05:30,16:22:37,1327162957,grocery_pos,Cartwright-Harris,213,42.959636,-86.647456,1
30405027360515,Monica,Brown,e2531bb639315489c26b39dcfdcff447,2012-01-21T00:00:00.000+05:30,21:57:54,1327183074,shopping_net,Hills-Witting,578,39.339053,-123.340603,1
30300776786251,John,Brown,98e6c03a9f1bac36ce641d20f54cb7d7,2012-01-21T00:00:00.000+05:30,22:03:38,1327183418,grocery_pos,Lockman Ltd,490,27.553099,-95.036552,1
4765125568595799,Louis,Gibson,4274be512c3c9f8925bdeb7b4fe49a49,2012-01-21T00:00:00.000+05:30,22:15:46,1327184146,grocery_pos,DuBuque LLC,323,38.315717,-78.52872,1
4765125568595799,Louis,Gibson,06a0e5adf5c69fa16703e49e61b693c6,2012-01-21T00:00:00.000+05:30,22:17:12,1327184232,grocery_pos,Heidenreich PLC,448,37.589857,-79.60487,1
30405027360515,Monica,Brown,649ef8fcc699d9e191e2bad593ffebfa,2012-01-21T00:00:00.000+05:30,22:23:36,1327184616,misc_pos,Torp-Lemke,621,39.505043,-122.368355,1
30405027360515,Monica,Brown,6de7a55e547c7c46dd4b12a1b6ce9300,2012-01-21T00:00:00.000+05:30,22:36:52,1327185412,shopping_net,Rempel Inc,627,41.665505,-124.860411,1
6546851067101927,Brianna,Mercer,3c4c39a391b2ca3978574a9538c89327,2012-01-21T00:00:00.000+05:30,22:39:05,1327185545,grocery_pos,Vandervort-Funk,1120,39.25523,-89.691483,1
4048725581466255,Theresa,Cole,c4f5ab0bd262d547a488b2a9ef834afb,2012-01-21T00:00:00.000+05:30,22:48:19,1327186099,shopping_net,"Reichert, Rowe and Mraz",2699,43.009733,-88.239351,1
4048725581466255,Theresa,Cole,2420610ee650c31266a360b6c4e4e6c7,2012-01-21T00:00:00.000+05:30,22:57:14,1327186634,entertainment,"Welch, Rath and Koepp",1384,41.100244,-85.987183,1
4765125568595799,Louis,Gibson,aa02daccb8ae4de0548fa646dae46483,2012-01-21T00:00:00.000+05:30,22:57:59,1327186679,gas_transport,Sporer Inc,334,39.752484,-77.309576,1
30405027360515,Monica,Brown,f13c88ed4201147b935efc46805b23b8,2012-01-21T00:00:00.000+05:30,23:19:41,1327187981,grocery_pos,"Schultz, Simonis and Little",568,40.219943,-123.667754,1
4765125568595799,Louis,Gibson,4434119c5528efc04803009ce402f57b,2012-01-21T00:00:00.000+05:30,23:43:58,1327189438,grocery_pos,Cartwright-Harris,188,38.024259,-79.136579,1
4765125568595799,Louis,Gibson,e8345eec0f1fef5447ed0e2b5f603077,2012-01-21T00:00:00.000+05:30,23:46:03,1327189563,grocery_pos,Bailey-Morar,325,39.790209,-79.41983,1
6546851067101927,Brianna,Mercer,2fa6c7e51876951cb178176603300e5c,2012-01-21T00:00:00.000+05:30,23:49:45,1327189785,grocery_pos,Rutherford-Mertz,1643,39.647668,-90.807133,1
4765125568595799,Louis,Gibson,ae5e8e6b31ac22c742c907f31bc7616c,2012-01-21T00:00:00.000+05:30,23:56:18,1327190178,travel,Leannon-Nikolaus,392,37.524049,-79.676986,1
3526015186182660,Carl,Gomez,864c5b03c43c00d32f8dd7c7e6013e60,2012-01-23T00:00:00.000+05:30,15:59:46,1327334386,shopping_net,"Reichert, Rowe and Mraz",510,38.085898,-121.558968,1
3526015186182660,Carl,Gomez,20cb86b4e042bef7cd96b5e543b95b1a,2012-01-23T00:00:00.000+05:30,22:08:20,1327356500,entertainment,"Schaefer, Fay and Hilll",370,38.448676,-121.782025,1
38535403302699,William,Reed,d3b97c9785fdb203ebbc34e924661038,2012-01-23T00:00:00.000+05:30,22:21:01,1327357261,shopping_net,"Altenwerth, Cartwright and Koss",1190,38.371104,-84.733744,1
38535403302699,William,Reed,a3936620043cf143ecc29598214f8279,2012-01-23T00:00:00.000+05:30,22:24:10,1327357450,grocery_pos,Pacocha-OReilly,1368,39.225709,-81.816459,1
3526015186182660,Carl,Gomez,bc451d7402d30b0bdbf9504a04774386,2012-01-23T00:00:00.000+05:30,23:03:52,1327359832,grocery_pos,Kiehn-Emmerich,248,36.616303,-119.396442,1
3526015186182660,Carl,Gomez,1b5b4de7f5e571f38c3c8bbac59f522b,2012-01-23T00:00:00.000+05:30,23:13:50,1327360430,misc_pos,Turcotte-Halvorson,263,39.762237,-119.561306,1
3526015186182660,Carl,Gomez,510159cd8d0e14d9a3b44c1c2eb3e5aa,2012-01-24T00:00:00.000+05:30,00:54:53,1327366493,misc_net,"Rohan, White and Aufderhar",554,38.185517,-121.66663,1
3526015186182660,Carl,Gomez,e4958f298627f8c72f429508800054bd,2012-01-24T00:00:00.000+05:30,02:55:03,1327373703,personal_care,Parker-Kunde,512,37.089702,-118.960622,1
4738555317386146,John,Peterson,94aa46c7485b3a46f46bf3a1343ec5d6,2012-01-24T00:00:00.000+05:30,09:35:54,1327397754,gas_transport,"Connelly, Reichert and Fritsch",325,33.627209,-87.036776,1
38535403302699,William,Reed,d4d3d9e0d81868aec028e7dc3f1b22a4,2012-01-24T00:00:00.000+05:30,16:22:17,1327422137,grocery_pos,"Rowe, Batz and Goodwin",214,40.345257,-82.657561,1
38535403302699,William,Reed,1c2f0aa244be51d3b38a5cb3f9a8add0,2012-01-24T00:00:00.000+05:30,16:25:40,1327422340,shopping_net,Kuhic LLC,296,38.620147,-81.782528,1
38535403302699,William,Reed,59d500376b6e4e65f72b874ebb681a23,2012-01-24T00:00:00.000+05:30,22:31:37,1327444297,grocery_pos,OKeefe-Hudson,1192,38.366534,-82.279188,1
38535403302699,William,Reed,24382cb0939d92900399dd38915c7b12,2012-01-24T00:00:00.000+05:30,22:37:00,1327444620,shopping_net,Rempel Inc,232,39.441865,-83.862254,1
3526015186182660,Carl,Gomez,8e171dad4ff7014ef9774908a52eed01,2012-01-24T00:00:00.000+05:30,22:45:27,1327445127,shopping_net,Price Inc,195,37.544518,-120.272902,1
3526015186182660,Carl,Gomez,f0683c09beae07a5716a1a28bf3b0b0e,2012-01-24T00:00:00.000+05:30,22:47:22,1327445242,grocery_pos,Schamberger-OKeefe,506,38.364011,-120.562824,1
38535403302699,William,Reed,928f11d197c74a767b206acd0f9826da,2012-01-24T00:00:00.000+05:30,23:16:55,1327447015,shopping_net,"Heathcote, Yost and Kertzmann",942,38.599529,-84.339674,1
3526015186182660,Carl,Gomez,cd96a3d98dded8e0ba22651b78646c62,2012-01-24T00:00:00.000+05:30,23:23:43,1327447423,grocery_pos,Doyle Ltd,350,39.002821,-119.819249,1
3526015186182660,Carl,Gomez,4420c120b5385c8c0e2a4fea7e5e77b6,2012-01-24T00:00:00.000+05:30,23:28:41,1327447721,shopping_net,"Greenholt, OHara and Balistreri",234,39.902371,-119.341191,1
3526015186182660,Carl,Gomez,993d8152a9df629cb973ef5b624d5909,2012-01-24T00:00:00.000+05:30,23:41:49,1327448509,shopping_net,Terry-Huel,276,36.86027,-119.747709,1
3526015186182660,Carl,Gomez,91c6d6c0c8f27ab27335e9b8429d8e0c,2012-01-24T00:00:00.000+05:30,23:42:47,1327448567,travel,"Champlin, Rolfson and Connelly",206,37.795236,-119.610844,1
30170394853324,Kevin,Martin,eb056ade07de78f66ce89524305cc228,2012-01-25T00:00:00.000+05:30,00:02:46,1327449766,personal_care,"Becker, Harris and Harvey",586,44.533954,-78.199697,1
4738555317386146,John,Peterson,537302b152e6baaff1c2afe5973b2f58,2012-01-25T00:00:00.000+05:30,01:22:03,1327454523,misc_net,Kunde-Sanford,895,36.180598,-86.703006,1
5421885738881170,Jeremy,Torres,06060169842c43863ff6451a18ea4791,2012-01-25T00:00:00.000+05:30,01:30:03,1327455003,gas_transport,"Raynor, Feest and Miller",214,39.390013,-82.410958,1
5421885738881170,Jeremy,Torres,54b5ee9c0f1a8cf6911e7a52bb78a6ec,2012-01-25T00:00:00.000+05:30,01:54:00,1327456440,shopping_pos,Stoltenberg-Beatty,244,39.736067,-82.908071,1
4738555317386146,John,Peterson,c8fb39efd218ae17bfd7ada7e691c3e5,2012-01-25T00:00:00.000+05:30,02:13:39,1327457619,gas_transport,Friesen-Stamm,484,33.543801,-88.9037,1
30170394853324,Kevin,Martin,4f282aba154469eceead8bbee0a2f12d,2012-01-25T00:00:00.000+05:30,02:36:22,1327458982,shopping_pos,Torphy-Goyette,269,42.193569,-75.53534,1
4738555317386146,John,Peterson,d89f8dfa895cf9fe1048f5a33aadcddc,2012-01-25T00:00:00.000+05:30,02:57:43,1327460263,shopping_pos,"Bins, Balistreri and Beatty",870,34.876575,-86.242135,1
5421885738881170,Jeremy,Torres,f9dc8d882d612bf80318ab3ddbe8958f,2012-01-25T00:00:00.000+05:30,03:31:10,1327462270,entertainment,Morissette LLC,209,41.875836,-83.741965,1
5421885738881170,Jeremy,Torres,2dde87d0684b4c2979ac7e31eda0873b,2012-01-25T00:00:00.000+05:30,03:51:19,1327463479,misc_net,Jaskolski-Vandervort,226,39.995998,-84.624333,1
30170394853324,Kevin,Martin,caad9ab61580cdc06607f2259a109f45,2012-01-25T00:00:00.000+05:30,05:15:16,1327468516,health_fitness,"Hermiston, Pacocha and Smith",190,43.540713,-75.561444,1
